old_path,decision,http_status,destination,reason,verified_status
/astrology/aries/leo,REBUILD_SAME_PATH,200,/astrology/aries/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/libra,REBUILD_SAME_PATH,200,/astrology/aries/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/pisces,REBUILD_SAME_PATH,200,/astrology/aries/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/sagittarius,REBUILD_SAME_PATH,200,/astrology/aries/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/scorpio,REBUILD_SAME_PATH,200,/astrology/aries/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/taurus,REBUILD_SAME_PATH,200,/astrology/aries/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/aries/virgo,REBUILD_SAME_PATH,200,/astrology/aries/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/aquarius,REBUILD_SAME_PATH,200,/astrology/cancer/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/aries,REBUILD_SAME_PATH,200,/astrology/cancer/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/cancer,REBUILD_SAME_PATH,200,/astrology/cancer/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/capricorn,REBUILD_SAME_PATH,200,/astrology/cancer/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/gemini,REBUILD_SAME_PATH,200,/astrology/cancer/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/leo,REBUILD_SAME_PATH,200,/astrology/cancer/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/libra,REBUILD_SAME_PATH,200,/astrology/cancer/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/pisces,REBUILD_SAME_PATH,200,/astrology/cancer/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/sagittarius,REBUILD_SAME_PATH,200,/astrology/cancer/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/scorpio,REBUILD_SAME_PATH,200,/astrology/cancer/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/taurus,REBUILD_SAME_PATH,200,/astrology/cancer/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/cancer/virgo,REBUILD_SAME_PATH,200,/astrology/cancer/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/aquarius,REBUILD_SAME_PATH,200,/astrology/capricorn/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/aries,REBUILD_SAME_PATH,200,/astrology/capricorn/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/cancer,REBUILD_SAME_PATH,200,/astrology/capricorn/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/capricorn,REBUILD_SAME_PATH,200,/astrology/capricorn/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/gemini,REBUILD_SAME_PATH,200,/astrology/capricorn/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/leo,REBUILD_SAME_PATH,200,/astrology/capricorn/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/libra,REBUILD_SAME_PATH,200,/astrology/capricorn/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/pisces,REBUILD_SAME_PATH,200,/astrology/capricorn/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/sagittarius,REBUILD_SAME_PATH,200,/astrology/capricorn/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/scorpio,REBUILD_SAME_PATH,200,/astrology/capricorn/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/taurus,REBUILD_SAME_PATH,200,/astrology/capricorn/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/capricorn/virgo,REBUILD_SAME_PATH,200,/astrology/capricorn/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/aquarius,REBUILD_SAME_PATH,200,/astrology/gemini/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/aries,REBUILD_SAME_PATH,200,/astrology/gemini/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/cancer,REBUILD_SAME_PATH,200,/astrology/gemini/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/capricorn,REBUILD_SAME_PATH,200,/astrology/gemini/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/gemini,REBUILD_SAME_PATH,200,/astrology/gemini/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/leo,REBUILD_SAME_PATH,200,/astrology/gemini/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/libra,REBUILD_SAME_PATH,200,/astrology/gemini/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/pisces,REBUILD_SAME_PATH,200,/astrology/gemini/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/sagittarius,REBUILD_SAME_PATH,200,/astrology/gemini/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/scorpio,REBUILD_SAME_PATH,200,/astrology/gemini/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/taurus,REBUILD_SAME_PATH,200,/astrology/gemini/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/gemini/virgo,REBUILD_SAME_PATH,200,/astrology/gemini/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/aquarius,REBUILD_SAME_PATH,200,/astrology/leo/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/aries,REBUILD_SAME_PATH,200,/astrology/leo/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/cancer,REBUILD_SAME_PATH,200,/astrology/leo/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/capricorn,REBUILD_SAME_PATH,200,/astrology/leo/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/gemini,REBUILD_SAME_PATH,200,/astrology/leo/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/leo,REBUILD_SAME_PATH,200,/astrology/leo/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/libra,REBUILD_SAME_PATH,200,/astrology/leo/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/pisces,REBUILD_SAME_PATH,200,/astrology/leo/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/sagittarius,REBUILD_SAME_PATH,200,/astrology/leo/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/scorpio,REBUILD_SAME_PATH,200,/astrology/leo/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/taurus,REBUILD_SAME_PATH,200,/astrology/leo/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/leo/virgo,REBUILD_SAME_PATH,200,/astrology/leo/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/aquarius,REBUILD_SAME_PATH,200,/astrology/libra/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/aries,REBUILD_SAME_PATH,200,/astrology/libra/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/cancer,REBUILD_SAME_PATH,200,/astrology/libra/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/capricorn,REBUILD_SAME_PATH,200,/astrology/libra/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/gemini,REBUILD_SAME_PATH,200,/astrology/libra/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/leo,REBUILD_SAME_PATH,200,/astrology/libra/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/libra,REBUILD_SAME_PATH,200,/astrology/libra/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/pisces,REBUILD_SAME_PATH,200,/astrology/libra/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/sagittarius,REBUILD_SAME_PATH,200,/astrology/libra/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/scorpio,REBUILD_SAME_PATH,200,/astrology/libra/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/taurus,REBUILD_SAME_PATH,200,/astrology/libra/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/libra/virgo,REBUILD_SAME_PATH,200,/astrology/libra/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/aquarius,REBUILD_SAME_PATH,200,/astrology/pisces/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/aries,REBUILD_SAME_PATH,200,/astrology/pisces/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/cancer,REBUILD_SAME_PATH,200,/astrology/pisces/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/capricorn,REBUILD_SAME_PATH,200,/astrology/pisces/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/gemini,REBUILD_SAME_PATH,200,/astrology/pisces/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/leo,REBUILD_SAME_PATH,200,/astrology/pisces/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/libra,REBUILD_SAME_PATH,200,/astrology/pisces/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/pisces,REBUILD_SAME_PATH,200,/astrology/pisces/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/sagittarius,REBUILD_SAME_PATH,200,/astrology/pisces/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/scorpio,REBUILD_SAME_PATH,200,/astrology/pisces/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/taurus,REBUILD_SAME_PATH,200,/astrology/pisces/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/pisces/virgo,REBUILD_SAME_PATH,200,/astrology/pisces/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/aquarius,REBUILD_SAME_PATH,200,/astrology/sagittarius/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/aries,REBUILD_SAME_PATH,200,/astrology/sagittarius/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/cancer,REBUILD_SAME_PATH,200,/astrology/sagittarius/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/capricorn,REBUILD_SAME_PATH,200,/astrology/sagittarius/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/gemini,REBUILD_SAME_PATH,200,/astrology/sagittarius/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/leo,REBUILD_SAME_PATH,200,/astrology/sagittarius/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/libra,REBUILD_SAME_PATH,200,/astrology/sagittarius/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/pisces,REBUILD_SAME_PATH,200,/astrology/sagittarius/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/sagittarius,REBUILD_SAME_PATH,200,/astrology/sagittarius/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/scorpio,REBUILD_SAME_PATH,200,/astrology/sagittarius/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/taurus,REBUILD_SAME_PATH,200,/astrology/sagittarius/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/sagittarius/virgo,REBUILD_SAME_PATH,200,/astrology/sagittarius/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/aquarius,REBUILD_SAME_PATH,200,/astrology/scorpio/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/aries,REBUILD_SAME_PATH,200,/astrology/scorpio/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/cancer,REBUILD_SAME_PATH,200,/astrology/scorpio/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/capricorn,REBUILD_SAME_PATH,200,/astrology/scorpio/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/gemini,REBUILD_SAME_PATH,200,/astrology/scorpio/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/leo,REBUILD_SAME_PATH,200,/astrology/scorpio/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/libra,REBUILD_SAME_PATH,200,/astrology/scorpio/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/pisces,REBUILD_SAME_PATH,200,/astrology/scorpio/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/sagittarius,REBUILD_SAME_PATH,200,/astrology/scorpio/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/scorpio,REBUILD_SAME_PATH,200,/astrology/scorpio/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/taurus,REBUILD_SAME_PATH,200,/astrology/scorpio/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/scorpio/virgo,REBUILD_SAME_PATH,200,/astrology/scorpio/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/aquarius,REBUILD_SAME_PATH,200,/astrology/taurus/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/aries,REBUILD_SAME_PATH,200,/astrology/taurus/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/cancer,REBUILD_SAME_PATH,200,/astrology/taurus/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/capricorn,REBUILD_SAME_PATH,200,/astrology/taurus/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/gemini,REBUILD_SAME_PATH,200,/astrology/taurus/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/leo,REBUILD_SAME_PATH,200,/astrology/taurus/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/libra,REBUILD_SAME_PATH,200,/astrology/taurus/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/pisces,REBUILD_SAME_PATH,200,/astrology/taurus/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/sagittarius,REBUILD_SAME_PATH,200,/astrology/taurus/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/scorpio,REBUILD_SAME_PATH,200,/astrology/taurus/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/taurus,REBUILD_SAME_PATH,200,/astrology/taurus/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/taurus/virgo,REBUILD_SAME_PATH,200,/astrology/taurus/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/aquarius,REBUILD_SAME_PATH,200,/astrology/virgo/aquarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/aries,REBUILD_SAME_PATH,200,/astrology/virgo/aries,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/cancer,REBUILD_SAME_PATH,200,/astrology/virgo/cancer,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/capricorn,REBUILD_SAME_PATH,200,/astrology/virgo/capricorn,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/gemini,REBUILD_SAME_PATH,200,/astrology/virgo/gemini,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/leo,REBUILD_SAME_PATH,200,/astrology/virgo/leo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/libra,REBUILD_SAME_PATH,200,/astrology/virgo/libra,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/pisces,REBUILD_SAME_PATH,200,/astrology/virgo/pisces,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/sagittarius,REBUILD_SAME_PATH,200,/astrology/virgo/sagittarius,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/scorpio,REBUILD_SAME_PATH,200,/astrology/virgo/scorpio,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/taurus,REBUILD_SAME_PATH,200,/astrology/virgo/taurus,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/astrology/virgo/virgo,REBUILD_SAME_PATH,200,/astrology/virgo/virgo,"Astro sign-pair grid; rebuild identical path, unique content, noindex until approved (P2)",UNTESTED
/blog/ai-tarot-reading-free-personalized-astrology-insights,REBUILD_SAME_PATH,200,/blog/ai-tarot-reading-free-personalized-astrology-insights,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/building-trust-in-digital-spirituality-a-non-judgmental-supportive-approach,REBUILD_SAME_PATH,200,/blog/building-trust-in-digital-spirituality-a-non-judgmental-supportive-approach,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/composite-chart-relationship-soul,REBUILD_SAME_PATH,200,/blog/composite-chart-relationship-soul,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/find-calm-in-uncertainty-simple-daily-tarot-guidance-for-peaceful-clarity,REBUILD_SAME_PATH,200,/blog/find-calm-in-uncertainty-simple-daily-tarot-guidance-for-peaceful-clarity,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/finding-calm-in-the-stars-and-cards-a-guide-to-reducing-anxiety-through-tarot-and-astrology,REBUILD_SAME_PATH,200,/blog/finding-calm-in-the-stars-and-cards-a-guide-to-reducing-anxiety-through-tarot-and-astrology,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/free-moon-sign-calculator-discover-your-emotional-core,REBUILD_SAME_PATH,200,/blog/free-moon-sign-calculator-discover-your-emotional-core,Canonical blog topic (slop-consolidation target); migrate body + 301 variants here (brief §4b),UNTESTED
/blog/free-moon-sign-calculator-discover-your-emotional-core-1,REDIRECT,301,/blog/free-moon-sign-calculator-discover-your-emotional-core,Slop duplicate; consolidated to canonical topic (brief §4b),UNTESTED
/blog/free-moon-sign-calculator-discover-your-emotional-core-2,REDIRECT,301,/blog/free-moon-sign-calculator-discover-your-emotional-core,Slop duplicate; consolidated to canonical topic (brief §4b),UNTESTED
/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match,REBUILD_SAME_PATH,200,/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match,Canonical blog topic (slop-consolidation target); migrate body + 301 variants here (brief §4b),UNTESTED
/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match-1,REDIRECT,301,/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match,Slop duplicate; consolidated to canonical topic (brief §4b),UNTESTED
/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match-11,REDIRECT,301,/blog/free-zodiac-compatibility-calculator-find-your-cosmic-match,Slop duplicate; consolidated to canonical topic (brief §4b),UNTESTED
/blog/harnessing-lunar-magic-let-the-moon-s-energy-guide-your-emotions-and-actions,REBUILD_SAME_PATH,200,/blog/harnessing-lunar-magic-let-the-moon-s-energy-guide-your-emotions-and-actions,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/harnessing-the-power-of-daily-personalized-guidance-for-personal-and-professional-growth,REBUILD_SAME_PATH,200,/blog/harnessing-the-power-of-daily-personalized-guidance-for-personal-and-professional-growth,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
/blog/how-technology-is-democratizing-spiritual-guidance-for-everyone,REBUILD_SAME_PATH,200,/blog/how-technology-is-democratizing-spiritual-guidance-for-everyone,Keep-candidate blog post; migrate at identical slug (brief §4a),UNTESTED
