path,family,old_status,new_status,old_final,new_final,old_title,old_description,old_canonical,old_h1_count,old_visible_words_approx,old_jsonld_blocks,new_title,new_description,new_canonical,new_h1_count,new_visible_words_approx,new_jsonld_blocks,initial_disposition,initial_reason
/astrology/cancer/cancer,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/cancer,https://csg-next.onrender.com/astrology/cancer/cancer,Cancer Sun Cancer Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Cancer Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/cancer,2,237,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/capricorn,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/capricorn,https://csg-next.onrender.com/astrology/cancer/capricorn,Cancer Sun Capricorn Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Capricorn Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/capricorn,2,239,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/gemini,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/gemini,https://csg-next.onrender.com/astrology/cancer/gemini,Cancer Sun Gemini Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Gemini Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/gemini,2,246,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/leo,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/leo,https://csg-next.onrender.com/astrology/cancer/leo,Cancer Sun Leo Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Leo Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/leo,2,246,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/libra,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/libra,https://csg-next.onrender.com/astrology/cancer/libra,Cancer Sun Libra Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Libra Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/libra,2,240,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/pisces,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/pisces,https://csg-next.onrender.com/astrology/cancer/pisces,Cancer Sun Pisces Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Pisces Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/pisces,2,240,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/sagittarius,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/sagittarius,https://csg-next.onrender.com/astrology/cancer/sagittarius,Cancer Sun Sagittarius Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Sagittarius Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/sagittarius,2,244,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/scorpio,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/scorpio,https://csg-next.onrender.com/astrology/cancer/scorpio,Cancer Sun Scorpio Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Scorpio Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/scorpio,2,239,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/taurus,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/taurus,https://csg-next.onrender.com/astrology/cancer/taurus,Cancer Sun Taurus Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Taurus Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/taurus,2,246,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/cancer/virgo,/astrology,200,404,https://cosmicspiritguide.com/astrology/cancer/virgo,https://csg-next.onrender.com/astrology/cancer/virgo,Cancer Sun Virgo Moon Meaning | Free Birth Chart Guide,"Learn what Cancer Sun with Virgo Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/cancer/virgo,2,244,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/aquarius,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/aquarius,https://csg-next.onrender.com/astrology/capricorn/aquarius,Capricorn Sun Aquarius Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Aquarius Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/aquarius,2,248,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/aries,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/aries,https://csg-next.onrender.com/astrology/capricorn/aries,Capricorn Sun Aries Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Aries Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/aries,2,240,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/cancer,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/cancer,https://csg-next.onrender.com/astrology/capricorn/cancer,Capricorn Sun Cancer Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Cancer Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/cancer,2,239,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/capricorn,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/capricorn,https://csg-next.onrender.com/astrology/capricorn/capricorn,Capricorn Sun Capricorn Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Capricorn Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/capricorn,2,245,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/gemini,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/gemini,https://csg-next.onrender.com/astrology/capricorn/gemini,Capricorn Sun Gemini Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Gemini Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/gemini,2,250,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/leo,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/leo,https://csg-next.onrender.com/astrology/capricorn/leo,Capricorn Sun Leo Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Leo Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/leo,2,250,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
/astrology/capricorn/libra,/astrology,200,404,https://cosmicspiritguide.com/astrology/capricorn/libra,https://csg-next.onrender.com/astrology/capricorn/libra,Capricorn Sun Libra Moon Meaning | Free Birth Chart Guide,"Learn what Capricorn Sun with Libra Moon means for personality, emotions, love, purpose, and your next step. Get a free birth chart reading.",https://cosmicspiritguide.com/astrology/capricorn/libra,2,244,2,404: This page could not be found.,"Interactive birth charts, celestial map explorer, and cosmic readings.",,1,57,0,REBUILD_PROGRAMMATIC_IF_UNIQUE,"Programmatic family; retain only with unique intent, deterministic factual data, useful copy, and non-duplicative internal links."
